SERMON_SLUG,CITATION_RAW,CITATION,BOOK_SLUG,CHAPTER,VERSE,API_URL
1649-alard-hiobitische-truebsaell-als,Lev. 26. v. 39,Leviticus 26:39,leviticus,26,39,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/leviticus/chapters/26/verses/39.json
1649-alard-hiobitische-truebsaell-als,Jer.44,Jer 44,jeremiah,44,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/44.json
1649-alard-hiobitische-truebsaell-als,Jerem. 44,Jer 44,jeremiah,44,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/44.json
1649-alard-hiobitische-truebsaell-als,Jer. 21,Jer 21,jeremiah,21,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/21.json
1649-alard-hiobitische-truebsaell-als,Jer. 12,Jer 12,jeremiah,12,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/12.json
1649-alard-hiobitische-truebsaell-als,Jer. 22,Jer 22,jeremiah,22,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/22.json
1649-alard-hiobitische-truebsaell-als,Num. 13,Numbers 13,numbers,13,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/numbers/chapters/13.json
1649-alard-hiobitische-truebsaell-als,Num. 16,Numbers 16,numbers,16,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/numbers/chapters/16.json
1649-alard-hiobitische-truebsaell-als,2. Reg. 19,2 Kings 19,2kings,19,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2kings/chapters/19.json
1649-alard-hiobitische-truebsaell-als,1. Cor.10,1 Cor 10,1corinthians,10,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1corinthians/chapters/10.json
1649-alard-hiobitische-truebsaell-als,Ezech. 28,Ezek 28,ezekiel,28,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ezekiel/chapters/28.json
1649-alard-hiobitische-truebsaell-als,1. Corinth. 10,1 Cor 10,1corinthians,10,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1corinthians/chapters/10.json
1649-alard-hiobitische-truebsaell-als,Numer. 25,Numbers 25,numbers,25,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/numbers/chapters/25.json
1649-alard-hiobitische-truebsaell-als,Ezech. 33,Ezek 33,ezekiel,33,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ezekiel/chapters/33.json
1649-alard-hiobitische-truebsaell-als,Sap.17,Wis 17,wisdom,17,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/wisdom/chapters/17.json
1649-alard-hiobitische-truebsaell-als,Sir 30,Sir 30,ecclesiasticus,30,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ecclesiasticus/chapters/30.json
1649-alard-hiobitische-truebsaell-als,Sir 3,Sir 3,ecclesiasticus,3,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ecclesiasticus/chapters/3.json
1649-alard-hiobitische-truebsaell-als,1Joh.4,1 John 4,1john,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1john/chapters/4.json
1649-alard-hiobitische-truebsaell-als,1. Joh. 4,1 John 4,1john,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1john/chapters/4.json
1649-alard-hiobitische-truebsaell-als,Esai. 66,Isa 66,isaiah,66,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/66.json
1649-alard-hiobitische-truebsaell-als,Psalm. 91,Ps 91,psalms,91,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/91.json
1649-alard-hiobitische-truebsaell-als,2. Corinth. 12,2 Cor 12,2corinthians,12,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2corinthians/chapters/12.json
1649-alard-hiobitische-truebsaell-als,2. Cor. 12,2 Cor 12,2corinthians,12,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2corinthians/chapters/12.json
1649-alard-hiobitische-truebsaell-als,2. Corinth. 7,2 Cor 7,2corinthians,7,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2corinthians/chapters/7.json
1649-alard-hiobitische-truebsaell-als,2. Cor. 7,2 Cor 7,2corinthians,7,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2corinthians/chapters/7.json
1649-alard-hiobitische-truebsaell-als,Psal. 4,Ps 4,psalms,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/4.json
1649-alard-hiobitische-truebsaell-als,Gen. 5,Genesis 5,genesis,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/5.json
1649-alard-hiobitische-truebsaell-als,Proverb. 1,Prov 1,proverbs,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/proverbs/chapters/1.json
1649-alard-hiobitische-truebsaell-als,Exod. 14,Exodus 14,exodus,14,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/exodus/chapters/14.json
1649-alard-hiobitische-truebsaell-als,1. Sam. 1,1 Samuel 1,1samuel,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1samuel/chapters/1.json
1649-alard-hiobitische-truebsaell-als,Sam. 7,1 Samuel 7,1samuel,7,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1samuel/chapters/7.json
1649-alard-hiobitische-truebsaell-als,Est. 17,Esther 17,esther,17,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/esther/chapters/17.json
1649-alard-hiobitische-truebsaell-als,Psal 93,Ps 93,psalms,93,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/93.json
1649-alard-hiobitische-truebsaell-als,Jer.14,Jer 14,jeremiah,14,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/14.json
1649-alard-hiobitische-truebsaell-als,Levit. 26,Leviticus 26,leviticus,26,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/leviticus/chapters/26.json
1649-alard-hiobitische-truebsaell-als,Jerem. 14,Jer 14,jeremiah,14,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/14.json
1649-alard-hiobitische-truebsaell-als,Ezech. 5. v. 16,Ezek 5:16,ezekiel,5,16,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ezekiel/chapters/5/verses/16.json
1649-alard-hiobitische-truebsaell-als,Ezech. 5,Ezek 5,ezekiel,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ezekiel/chapters/5.json
1649-alard-hiobitische-truebsaell-als,Gen. 41,Genesis 41,genesis,41,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/41.json
1649-alard-hiobitische-truebsaell-als,Neh. 5,Nehemiah 5,nehemiah,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/nehemiah/chapters/5.json
1649-alard-hiobitische-truebsaell-als,Gen. 46,Genesis 46,genesis,46,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/46.json
1649-alard-hiobitische-truebsaell-als,Thren. 5,Lam 5,lamentations,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/lamentations/chapters/5.json
1649-alard-hiobitische-truebsaell-als,"Thren, 4. vers. 9",Lam 4:9,lamentations,4,9,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/lamentations/chapters/4/verses/9.json
1649-alard-hiobitische-truebsaell-als,2. Sam. 4,2 Samuel 4,2samuel,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2samuel/chapters/4.json
1649-alard-hiobitische-truebsaell-als,Gen.1,Genesis 1,genesis,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/1.json
1649-alard-hiobitische-truebsaell-als,Gen. 1,Genesis 1,genesis,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/1.json
1649-alard-hiobitische-truebsaell-als,Job.1,Job 1,job,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/job/chapters/1.json
1649-alard-hiobitische-truebsaell-als,Ez.5,Ezek 5,ezekiel,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ezekiel/chapters/5.json
1649-alard-hiobitische-truebsaell-als,Hos. 9,Hos 9,hosea,9,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/hosea/chapters/9.json
1649-alard-hiobitische-truebsaell-als,Hos. 13,Hos 13,hosea,13,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/hosea/chapters/13.json
1649-alard-hiobitische-truebsaell-als,Hos. 2,Hos 2,hosea,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/hosea/chapters/2.json
1649-alard-hiobitische-truebsaell-als,Hos.2,Hos 2,hosea,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/hosea/chapters/2.json
1649-alard-hiobitische-truebsaell-als,Num. 21,Numbers 21,numbers,21,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/numbers/chapters/21.json
1649-alard-hiobitische-truebsaell-als,Hag. 2,Hag 2,haggai,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/haggai/chapters/2.json
1649-alard-hiobitische-truebsaell-als,Ez. 4,Ezek 4,ezekiel,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ezekiel/chapters/4.json
1649-alard-hiobitische-truebsaell-als,Psalm. 109,Ps 109,psalms,109,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/109.json
1649-alard-hiobitische-truebsaell-als,Luc. 71,Luke 71,luke,71,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/luke/chapters/71.json
1649-alard-hiobitische-truebsaell-als,Amos. 4,Amos 4,amos,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/amos/chapters/4.json
1649-alard-hiobitische-truebsaell-als,Deut. 25,Deuteronomy 25,deuteronomy,25,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/deuteronomy/chapters/25.json
1649-alard-hiobitische-truebsaell-als,Phil. 4,Phil 4,philippians,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/philippians/chapters/4.json
1649-alard-hiobitische-truebsaell-als,Psal. 147,Ps 147,psalms,147,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/147.json
1649-alard-hiobitische-truebsaell-als,Gen 12,Genesis 12,genesis,12,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/12.json
1649-alard-hiobitische-truebsaell-als,Exod. 16,Exodus 16,exodus,16,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/exodus/chapters/16.json
1649-alard-hiobitische-truebsaell-als,Exod. 34,Exodus 34,exodus,34,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/exodus/chapters/34.json
1649-alard-hiobitische-truebsaell-als,2.Reg. 19,2 Kings 19,2kings,19,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2kings/chapters/19.json
1649-alard-hiobitische-truebsaell-als,1. Reg. 19,1 Kings 19,1kings,19,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1kings/chapters/19.json
1649-alard-hiobitische-truebsaell-als,2.Reg. 4,2 Kings 4,2kings,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2kings/chapters/4.json
1649-alard-hiobitische-truebsaell-als,Psal. 12,Ps 12,psalms,12,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/12.json
1649-alard-hiobitische-truebsaell-als,Reg. 17,1 Kings 17,1kings,17,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1kings/chapters/17.json
1649-alard-hiobitische-truebsaell-als,Jud. 15,Jude 15,jude,15,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jude/chapters/15.json
1649-alard-hiobitische-truebsaell-als,Psal. 33,Ps 33,psalms,33,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/33.json
1649-alard-hiobitische-truebsaell-als,Matth. 5,Matt 5,matthew,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/5.json
1649-alard-hiobitische-truebsaell-als,1.Tim. 4,1 Tim 4,1timothy,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1timothy/chapters/4.json
1649-alard-hiobitische-truebsaell-als,Exod. 23,Exodus 23,exodus,23,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/exodus/chapters/23.json
1649-alard-hiobitische-truebsaell-als,Esai. 58,Isa 58,isaiah,58,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/58.json
1649-alard-hiobitische-truebsaell-als,Joel2,Joel 2,joel,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/joel/chapters/2.json
1649-alard-hiobitische-truebsaell-als,1. Timoth. 4,1 Tim 4,1timothy,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1timothy/chapters/4.json
1649-alard-hiobitische-truebsaell-als,2 Reg. 4,2 Kings 4,2kings,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2kings/chapters/4.json
1649-alard-hiobitische-truebsaell-als,Deut. 8,Deuteronomy 8,deuteronomy,8,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/deuteronomy/chapters/8.json
1649-alard-hiobitische-truebsaell-als,Psal. 22,Ps 22,psalms,22,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/22.json
1649-alard-hiobitische-truebsaell-als,1. Cor. 15,1 Cor 15,1corinthians,15,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1corinthians/chapters/15.json
1649-alard-hiobitische-truebsaell-als,1. Cor. 1,1 Cor 1,1corinthians,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1corinthians/chapters/1.json
1649-alard-hiobitische-truebsaell-als,Rom. 2,Rom 2,romans,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/romans/chapters/2.json
1649-alard-hiobitische-truebsaell-als,Pred. 3,Eccl 3,ecclesiastes,3,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ecclesiastes/chapters/3.json
1649-alard-hiobitische-truebsaell-als,Tit. 1,Titus 1,titus,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/titus/chapters/1.json
1649-alard-hiobitische-truebsaell-als,Psal 22,Ps 22,psalms,22,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/22.json
1649-alard-hiobitische-truebsaell-als,Gen. 49,Genesis 49,genesis,49,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/49.json
1649-alard-hiobitische-truebsaell-als,Deut 32,Deuteronomy 32,deuteronomy,32,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/deuteronomy/chapters/32.json
1649-alard-hiobitische-truebsaell-als,Job. 39,Job 39,job,39,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/job/chapters/39.json
1649-alard-hiobitische-truebsaell-als,Job. 10,Job 10,job,10,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/job/chapters/10.json
1649-alard-hiobitische-truebsaell-als,1. Sam 17,1 Samuel 17,1samuel,17,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1samuel/chapters/17.json
1649-alard-hiobitische-truebsaell-als,1. Sam. 17,1 Samuel 17,1samuel,17,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1samuel/chapters/17.json
1649-alard-hiobitische-truebsaell-als,Jud. 14,Jude 14,jude,14,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jude/chapters/14.json
1649-alard-hiobitische-truebsaell-als,Matth. 7,Matt 7,matthew,7,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/7.json
1649-alard-hiobitische-truebsaell-als,2.Tim. 4,2 Tim 4,2timothy,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2timothy/chapters/4.json
1649-alard-hiobitische-truebsaell-als,Luc.13,Luke 13,luke,13,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/luke/chapters/13.json
1649-alard-hiobitische-truebsaell-als,Cant. 2,Song 2,songofsolomon,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/songofsolomon/chapters/2.json
1649-alard-hiobitische-truebsaell-als,Dan. 7,Dan 7,daniel,7,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/daniel/chapters/7.json
1649-alard-hiobitische-truebsaell-als,2. Tim. 4,2 Tim 4,2timothy,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2timothy/chapters/4.json
1649-alard-hiobitische-truebsaell-als,Luc. 13,Luke 13,luke,13,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/luke/chapters/13.json
1649-alard-hiobitische-truebsaell-als,dem 118. Psalm,Ps 118,psalms,118,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/118.json
1649-alard-hiobitische-truebsaell-als,Act. 10,Acts 10,acts,10,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/acts/chapters/10.json
1649-alard-hiobitische-truebsaell-als,Act. 20,Acts 20,acts,20,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/acts/chapters/20.json
1649-alard-hiobitische-truebsaell-als,Matth. 16,Matt 16,matthew,16,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/16.json
1649-alard-hiobitische-truebsaell-als,Psal. 74,Ps 74,psalms,74,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/74.json
1649-alard-hiobitische-truebsaell-als,Jerem. 13,Jer 13,jeremiah,13,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/13.json
1649-alard-hiobitische-truebsaell-als,Psal. 44,Ps 44,psalms,44,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/44.json
1649-alard-hiobitische-truebsaell-als,Psal. 57,Ps 57,psalms,57,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/57.json
1649-alard-hiobitische-truebsaell-als,Ezechiel. 2,Ezek 2,ezekiel,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ezekiel/chapters/2.json
1649-alard-hiobitische-truebsaell-als,Psal. 68,Ps 68,psalms,68,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/68.json
1649-alard-hiobitische-truebsaell-als,Sirach. 13,Sir 13,ecclesiasticus,13,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ecclesiasticus/chapters/13.json
1649-alard-hiobitische-truebsaell-als,Prov. 28,Prov 28,proverbs,28,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/proverbs/chapters/28.json
1649-alard-hiobitische-truebsaell-als,Sir. 13,Sir 13,ecclesiasticus,13,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ecclesiasticus/chapters/13.json
1649-alard-hiobitische-truebsaell-als,Ez.28,Ezek 28,ezekiel,28,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ezekiel/chapters/28.json
1649-alard-hiobitische-truebsaell-als,Ezechiel am 28,Ezek 28,ezekiel,28,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ezekiel/chapters/28.json
1649-alard-hiobitische-truebsaell-als,Psal. 91,Ps 91,psalms,91,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/91.json
1649-alard-hiobitische-truebsaell-als,1. Pet.2,1 Pet 2,1peter,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1peter/chapters/2.json
1649-alard-hiobitische-truebsaell-als,1. Petr. 2,1 Pet 2,1peter,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1peter/chapters/2.json
1649-alard-hiobitische-truebsaell-als,Gen. 35,Genesis 35,genesis,35,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/35.json
1649-alard-hiobitische-truebsaell-als,Jos. 24,Joshua 24,joshua,24,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/joshua/chapters/24.json
1649-alard-hiobitische-truebsaell-als,Jos24,Joshua 24,joshua,24,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/joshua/chapters/24.json
1649-alard-hiobitische-truebsaell-als,Eph. 2,Eph 2,ephesians,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ephesians/chapters/2.json
1649-alard-hiobitische-truebsaell-als,Gen. 43,Genesis 43,genesis,43,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/43.json
1649-alard-hiobitische-truebsaell-als,Sir. 26,Sir 26,ecclesiasticus,26,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ecclesiasticus/chapters/26.json
1649-alard-hiobitische-truebsaell-als,Psal. 67,Ps 67,psalms,67,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/67.json
1649-alard-hiobitische-truebsaell-als,Prov. 25,Prov 25,proverbs,25,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/proverbs/chapters/25.json
1649-alard-hiobitische-truebsaell-als,Gen 22,Genesis 22,genesis,22,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/22.json
1649-alard-hiobitische-truebsaell-als,gen. 2,Genesis 2,genesis,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/2.json
1649-alard-hiobitische-truebsaell-als,Psal. 128,Ps 128,psalms,128,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/128.json
1649-alard-hiobitische-truebsaell-als,1. Corinth. 75,1 Cor 75,1corinthians,75,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1corinthians/chapters/75.json
1649-alard-hiobitische-truebsaell-als,Jos. 6,Joshua 6,joshua,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/joshua/chapters/6.json
1649-alard-hiobitische-truebsaell-als,Lev. 12,Leviticus 12,leviticus,12,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/leviticus/chapters/12.json
1649-alard-hiobitische-truebsaell-als,Lev. 15,Leviticus 15,leviticus,15,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/leviticus/chapters/15.json
1649-alard-hiobitische-truebsaell-als,Lev. 25,Leviticus 25,leviticus,25,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/leviticus/chapters/25.json
1649-alard-hiobitische-truebsaell-als,Johannis Cap. 4,John 4,john,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/4.json
1649-alard-hiobitische-truebsaell-als,Prov.24,Prov 24,proverbs,24,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/proverbs/chapters/24.json
1649-alard-hiobitische-truebsaell-als,Prov.26,Prov 26,proverbs,26,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/proverbs/chapters/26.json
1649-alard-hiobitische-truebsaell-als,Prov. 6,Prov 6,proverbs,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/proverbs/chapters/6.json
1649-alard-hiobitische-truebsaell-als,Luc. 7,Luke 7,luke,7,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/luke/chapters/7.json
1649-alard-hiobitische-truebsaell-als,Prov. 24,Prov 24,proverbs,24,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/proverbs/chapters/24.json
1649-alard-hiobitische-truebsaell-als,Rom. 6,Rom 6,romans,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/romans/chapters/6.json
